,CustomerID,Age,Gender,Location,ProductCategory,PurchaseDate,PurchaseAmount,PaymentMethod,Quantity,DiscountPercentage,IsReturned,Rating,IsPromotion,CustomerSegment,ShippingDuration,Region
662,663,38,Male,Rural,Electronics,2023-10-25,126.37578714871778,Cash,1,0.014060753138961879,False,2,False,Returning,2,West
663,664,28,Male,Suburb,Home Appliances,2023-10-26,173.63164524152785,Credit Card,5,0.1876606728865069,False,4,False,New,5,West
664,665,54,Female,City,Clothing,2023-10-27,11.972213866879565,Debit Card,5,0.3133766742711656,False,1,True,Returning,1,East
665,666,53,Male,Suburb,Clothing,2023-10-28,721.5522216749949,Credit Card,6,0.07304828277066011,False,1,True,Returning,6,South
666,667,52,Male,City,Clothing,2023-10-29,735.0770385677953,Credit Card,8,0.41150178722346736,False,2,False,Returning,4,East
667,668,36,Female,City,Clothing,2023-10-30,519.7840164141269,Cash,1,0.11751564940595932,True,2,False,Returning,2,East
668,669,37,Male,Suburb,Electronics,2023-10-31,169.74917304482986,Cash,4,0.3261405564092231,False,5,False,Returning,2,East
669,670,35,Female,Rural,Home Appliances,2023-11-01,92.71879413558285,Credit Card,1,0.20259857128766484,False,3,False,New,7,South
670,671,64,Male,City,Clothing,2023-11-02,28.937676772914138,Credit Card,9,0.2980217977388236,False,4,False,Returning,7,East
671,672,58,Female,City,Electronics,2023-11-03,174.0906951955685,Debit Card,7,0.05372527631445406,False,5,True,Returning,1,West
672,673,31,Male,City,Home Appliances,2023-11-04,891.9469796333153,Cash,7,0.008456399960803662,False,1,True,New,2,East
673,674,32,Male,Rural,Home Appliances,2023-11-05,249.12147328466494,Debit Card,5,0.4547822136901506,False,2,False,Returning,4,West
674,675,48,Female,Rural,Electronics,2023-11-06,360.7286139450435,Debit Card,7,0.1348150043835914,False,3,False,Returning,1,West
675,676,18,Male,Suburb,Electronics,2023-11-07,114.29202963651986,Debit Card,2,0.40983850139022954,False,5,True,Returning,5,South
676,677,20,Female,Rural,Clothing,2023-11-08,230.13769170068858,Credit Card,4,0.4996751502361001,False,3,False,New,1,East
677,678,33,Male,Suburb,Home Appliances,2023-11-09,524.0323250724031,Debit Card,7,0.10571562899945558,False,2,False,Returning,1,South
678,679,40,Female,Suburb,Home Appliances,2023-11-10,611.675156264696,Debit Card,3,0.1325853705916778,False,5,True,New,5,West
679,680,28,Female,Rural,Electronics,2023-11-11,252.89879102454896,Credit Card,2,0.33142989381733284,False,5,True,New,6,North
680,681,29,Female,Suburb,Home Appliances,2023-11-12,67.15483763286603,Cash,2,0.4827243173003106,False,3,True,Returning,7,East
681,682,27,Female,Rural,Clothing,2023-11-13,397.12254043612467,Cash,1,0.45790717409537196,False,2,False,New,4,South
682,683,49,Male,Suburb,Home Appliances,2023-11-14,241.8613372170708,Debit Card,5,0.25143776003279245,False,1,True,Returning,6,North
683,684,33,Male,Rural,Electronics,2023-11-15,227.35838399750392,Credit Card,6,0.39755514126336233,False,5,False,New,6,East
684,685,25,Female,Rural,Electronics,2023-11-16,960.2641746863208,Cash,6,0.06787292654995053,False,1,False,New,6,East
685,686,55,Female,Suburb,Clothing,2023-11-17,620.1374810664669,Debit Card,9,0.48871909210200615,False,2,True,New,7,South
686,687,29,Female,City,Clothing,2023-11-18,561.309658740375,Debit Card,4,0.48217661701799325,True,5,True,Returning,3,North
687,688,41,Male,Suburb,Home Appliances,2023-11-19,421.6173524880887,Credit Card,1,0.08186447893958548,False,5,True,Returning,7,South
688,689,45,Male,Rural,Home Appliances,2023-11-20,434.6548900958428,Debit Card,6,0.1497115624015533,True,1,False,New,6,East
689,690,25,Male,City,Electronics,2023-11-21,545.4959537997,Cash,5,0.050077498753383465,False,4,True,New,3,East
690,691,45,Male,Suburb,Clothing,2023-11-22,699.4655089657462,Credit Card,6,0.13585879944908985,False,1,True,New,5,West
691,692,53,Female,Suburb,Clothing,2023-11-23,705.1246352200111,Cash,3,0.4079778947076033,False,1,False,Returning,7,East
692,693,43,Female,Suburb,Clothing,2023-11-24,179.97696862839507,Cash,2,0.18915780358262974,False,4,True,New,4,East
693,694,25,Female,City,Home Appliances,2023-11-25,505.1116245558607,Cash,6,0.04419848357337919,False,2,False,Returning,6,North
694,695,45,Male,Rural,Clothing,2023-11-26,417.83851408376097,Debit Card,1,0.17111276238945228,False,2,False,Returning,2,North
695,696,45,Male,Suburb,Electronics,2023-11-27,871.8216966066904,Debit Card,7,0.49069166712064005,False,5,False,Returning,5,West
696,697,54,Male,Suburb,Electronics,2023-11-28,635.1047320061926,Cash,7,0.31484179762960146,False,3,False,Returning,3,West
697,698,58,Female,Suburb,Home Appliances,2023-11-29,537.179025751822,Cash,7,0.20808047320307888,False,3,True,Returning,7,West
698,699,53,Female,Suburb,Home Appliances,2023-11-30,124.2406957571282,Credit Card,1,0.083269256748635,False,5,False,New,4,South
699,700,44,Male,Suburb,Clothing,2023-12-01,609.5815104301773,Credit Card,4,0.4930883986418474,True,3,False,Returning,1,South
700,701,34,Female,Rural,Home Appliances,2023-12-02,126.03186662343109,Debit Card,7,0.4104245046315644,True,1,False,Returning,4,West
701,702,26,Male,Rural,Electronics,2023-12-03,343.8345098100945,Debit Card,9,0.1407386512254597,False,1,True,New,4,South
702,703,50,Male,Suburb,Clothing,2023-12-04,151.41354516618856,Credit Card,5,0.03503434786059473,False,4,False,Returning,6,East
703,704,37,Female,City,Electronics,2023-12-05,695.1529105541252,Cash,2,0.028312778688779017,False,4,True,New,6,West
704,705,30,Male,Rural,Clothing,2023-12-06,214.18959269779108,Debit Card,7,0.06018907475276691,False,5,False,New,7,West
705,706,45,Female,City,Home Appliances,2023-12-07,397.9407794561457,Cash,1,0.2903842918072108,False,5,False,New,7,South
706,707,46,Male,Rural,Clothing,2023-12-08,896.7180298425909,Credit Card,7,0.4643817106027462,False,5,True,Returning,3,North
707,708,30,Female,Suburb,Clothing,2023-12-09,212.2732195649806,Debit Card,6,0.24837171400299224,False,1,False,Returning,7,West
708,709,63,Female,Rural,Electronics,2023-12-10,512.7270133191913,Debit Card,7,0.4214727412280986,False,3,False,Returning,3,South
709,710,52,Female,Suburb,Electronics,2023-12-11,425.0789445543618,Credit Card,3,0.2229433099299039,False,5,False,New,6,South
710,711,23,Male,Rural,Clothing,2023-12-12,27.942800635272434,Debit Card,3,0.3542917728839126,False,5,False,Returning,6,North
711,712,35,Male,Suburb,Home Appliances,2023-12-13,794.8305324370847,Credit Card,7,0.3659363686432504,False,1,False,New,2,West
712,713,22,Female,Suburb,Home Appliances,2023-12-14,78.35544725145373,Debit Card,2,0.08698185295166933,False,1,False,Returning,2,North
713,714,64,Female,Suburb,Electronics,2023-12-15,479.5124707671841,Credit Card,1,0.18060802948790589,False,1,True,New,5,East
714,715,42,Male,Suburb,Home Appliances,2023-12-16,565.0715119895605,Debit Card,9,0.31865107826901196,False,3,False,New,6,North
715,716,19,Male,City,Electronics,2023-12-17,632.1421920484412,Cash,9,0.03534830409218309,False,5,True,New,1,North
716,717,27,Male,Suburb,Home Appliances,2023-12-18,691.7453130147968,Cash,7,0.1807700938814783,False,2,False,Returning,2,South
717,718,47,Female,City,Clothing,2023-12-19,260.7396596874879,Cash,7,0.26739973314059623,False,2,False,Returning,3,North
718,719,62,Male,City,Electronics,2023-12-20,19.87898889186488,Debit Card,3,0.49811224652231934,False,5,False,Returning,4,East
719,720,22,Male,Suburb,Electronics,2023-12-21,726.2092257313628,Debit Card,2,0.23726678131122036,True,5,False,Returning,7,South
720,721,50,Female,City,Clothing,2023-12-22,540.3000333541028,Cash,7,0.4080283785571618,False,5,False,Returning,7,East
721,722,18,Male,Rural,Electronics,2023-12-23,837.7565261751763,Cash,9,0.21603364253330887,False,5,False,Returning,5,North
722,723,35,Male,Suburb,Home Appliances,2023-12-24,823.1744792716873,Credit Card,1,0.39819536130985445,False,3,False,Returning,2,East
723,724,49,Male,City,Home Appliances,2023-12-25,844.8929061100043,Credit Card,4,0.2977074008100542,False,2,False,New,4,East
724,725,64,Female,Suburb,Electronics,2023-12-26,490.24371337974475,Credit Card,6,0.44329772075119916,False,4,False,New,4,North
725,726,28,Female,Suburb,Home Appliances,2023-12-27,340.292111878497,Cash,7,0.20547127617505495,False,2,False,Returning,2,North
726,727,38,Female,Suburb,Electronics,2023-12-28,793.6426205654562,Cash,7,0.30215220991073943,False,2,True,Returning,1,South
727,728,43,Female,City,Clothing,2023-12-29,456.7811718989624,Cash,2,0.3150093403094137,False,1,False,New,1,South
728,729,42,Female,Rural,Electronics,2023-12-30,191.60777443940017,Credit Card,4,0.20869147090023665,False,5,False,Returning,5,West
729,730,39,Female,Rural,Clothing,2023-12-31,856.4242793658595,Debit Card,5,0.07215602184374076,False,5,False,Returning,1,South
730,731,44,Female,City,Home Appliances,2024-01-01,883.7342780046238,Cash,1,0.046779703456167776,False,5,False,New,5,North
731,732,30,Male,Suburb,Clothing,2024-01-02,471.64665857876844,Debit Card,1,0.00833577529981655,True,1,False,Returning,3,East
732,733,50,Male,City,Home Appliances,2024-01-03,84.9427300366896,Debit Card,3,0.4367671321226073,False,3,False,Returning,2,East
733,734,51,Female,City,Electronics,2024-01-04,393.94782901776193,Debit Card,3,0.11823745611934727,False,3,False,Returning,4,South
734,735,58,Male,City,Home Appliances,2024-01-05,805.5022828679773,Credit Card,8,0.10575337464088402,False,4,True,New,5,South
735,736,52,Male,Suburb,Electronics,2024-01-06,902.7562882607664,Debit Card,9,0.36801770021303276,False,3,False,Returning,7,North
736,737,18,Female,City,Electronics,2024-01-07,211.4380150726199,Cash,1,0.16000805654369588,False,3,False,Returning,1,East
737,738,38,Male,Suburb,Clothing,2024-01-08,76.30387590501881,Credit Card,2,0.2530223462059183,True,5,True,Returning,7,West
738,739,23,Male,City,Clothing,2024-01-09,878.5769486015103,Cash,2,0.08125553264872815,False,2,False,Returning,5,West
739,740,45,Male,Rural,Clothing,2024-01-10,395.51088958908656,Cash,4,0.4798728607309846,False,3,False,New,6,South
740,741,34,Male,City,Clothing,2024-01-11,546.3433546248876,Credit Card,2,0.4257907000086187,False,3,False,Returning,5,West
741,742,22,Male,City,Home Appliances,2024-01-12,968.3851539302514,Cash,7,0.43189481148250164,False,1,False,New,1,North
742,743,48,Female,Rural,Home Appliances,2024-01-13,75.89908063508062,Cash,9,0.2033868742860026,True,4,False,Returning,6,West
743,744,22,Female,Suburb,Home Appliances,2024-01-14,651.8348273775746,Credit Card,7,0.3811806068535864,False,1,False,Returning,6,South
744,745,55,Female,Suburb,Electronics,2024-01-15,83.36436834911841,Cash,6,0.07193807769489008,False,5,False,Returning,1,North
745,746,20,Male,City,Home Appliances,2024-01-16,381.71423918183535,Debit Card,1,0.004309501295890139,False,2,False,Returning,6,East
746,747,40,Female,Rural,Home Appliances,2024-01-17,805.7763997415123,Cash,9,0.009986466289014062,False,4,False,Returning,2,North
747,748,54,Male,Suburb,Home Appliances,2024-01-18,439.13751042807803,Debit Card,5,0.2933008687022802,False,1,False,New,4,South
748,749,54,Male,City,Clothing,2024-01-19,997.210530363921,Cash,5,0.2276974526239704,True,3,False,Returning,7,South
749,750,27,Male,Rural,Home Appliances,2024-01-20,563.4686920971361,Credit Card,6,0.2590076744542599,False,3,False,New,2,West
750,751,27,Male,Suburb,Electronics,2024-01-21,327.95053110959395,Credit Card,9,0.0037315702086097025,False,4,False,Returning,2,West
751,752,36,Female,Suburb,Clothing,2024-01-22,227.9102126457056,Cash,8,0.21134330982871286,True,3,False,New,1,East
752,753,34,Female,Rural,Electronics,2024-01-23,357.0153289433002,Credit Card,8,0.3590340806004304,False,1,False,Returning,1,East
753,754,38,Male,Rural,Home Appliances,2024-01-24,378.8079410219553,Cash,8,0.22134685098371792,False,1,False,Returning,7,South
754,755,31,Female,Rural,Clothing,2024-01-25,78.02654094672137,Credit Card,1,0.36610960315611113,False,3,False,Returning,4,South
755,756,26,Male,Rural,Electronics,2024-01-26,375.87845743250546,Debit Card,1,0.11650948219841739,False,3,False,New,5,South
756,757,63,Female,City,Home Appliances,2024-01-27,469.59613454183267,Cash,8,0.40657100224086273,False,5,False,Returning,2,East
757,758,18,Female,Rural,Electronics,2024-01-28,725.5103747164167,Debit Card,5,0.29421562022672615,False,2,False,Returning,6,South
758,759,62,Male,Suburb,Electronics,2024-01-29,660.1621898743919,Debit Card,9,0.10538154971495312,False,4,False,Returning,4,East
759,760,30,Female,Suburb,Electronics,2024-01-30,711.6779986768627,Cash,2,0.11836023792691647,True,1,False,Returning,2,South
760,761,21,Male,City,Home Appliances,2024-01-31,18.280045058088525,Debit Card,9,0.3140152322847685,False,4,True,Returning,5,North
761,762,18,Female,Suburb,Home Appliances,2024-02-01,225.49072558473068,Cash,8,0.4149697966062217,False,5,False,Returning,6,North
762,763,57,Male,Suburb,Electronics,2024-02-02,665.0674455158579,Debit Card,9,0.2078138910145776,False,1,False,New,2,South
763,764,49,Male,Rural,Clothing,2024-02-03,489.14947449794965,Cash,4,0.1291502145637961,False,5,False,Returning,3,North
764,765,51,Female,Suburb,Clothing,2024-02-04,15.260340911662487,Cash,1,0.4335058034553002,False,5,False,Returning,7,East
765,766,45,Female,City,Home Appliances,2024-02-05,806.4496960075041,Credit Card,1,0.33463414587541745,False,3,False,Returning,4,West
766,767,48,Male,Rural,Home Appliances,2024-02-06,775.081477557434,Cash,5,0.22404274364153826,False,4,False,New,7,North
767,768,25,Female,Rural,Home Appliances,2024-02-07,552.934971363627,Cash,2,0.24395009763965092,False,4,False,Returning,1,West
768,769,56,Female,City,Home Appliances,2024-02-08,75.7986925185094,Debit Card,8,0.1021282339681982,False,3,True,Returning,2,North
769,770,43,Male,Rural,Home Appliances,2024-02-09,768.8498990372588,Cash,5,0.31340131503242197,False,4,False,New,6,East
770,771,51,Male,Rural,Clothing,2024-02-10,587.8764518540503,Credit Card,5,0.17937125527144432,False,3,False,Returning,6,North
771,772,20,Female,City,Home Appliances,2024-02-11,784.1403773863796,Debit Card,2,0.49782258833717463,False,1,False,New,4,North
772,773,29,Male,Rural,Electronics,2024-02-12,754.229522471882,Debit Card,7,0.24009175763094392,False,5,True,New,4,South
773,774,18,Male,City,Electronics,2024-02-13,804.9720512382587,Credit Card,8,0.2429428030948066,False,5,True,Returning,7,West
774,775,61,Male,City,Clothing,2024-02-14,522.8279857405786,Debit Card,1,0.28292589370533594,False,4,False,Returning,6,West
775,776,22,Female,Suburb,Electronics,2024-02-15,148.92127301157984,Debit Card,2,0.45837800155937336,False,2,True,New,6,East
776,777,47,Female,Suburb,Clothing,2024-02-16,674.4458986458918,Debit Card,4,0.40040904992987514,False,5,True,Returning,6,East
777,778,47,Male,Rural,Clothing,2024-02-17,624.2690472014509,Debit Card,5,0.2255650348989207,False,3,True,Returning,2,West
778,779,34,Female,Rural,Electronics,2024-02-18,744.8306553270963,Credit Card,2,0.359349632986398,False,2,False,Returning,6,South
779,780,64,Male,City,Home Appliances,2024-02-19,178.18219599022794,Credit Card,1,0.2931177493903808,False,2,False,Returning,1,South
780,781,40,Female,Rural,Electronics,2024-02-20,203.02544790128633,Debit Card,9,0.24618352435062446,False,5,True,Returning,6,West
781,782,32,Male,City,Electronics,2024-02-21,891.5054220471352,Debit Card,1,0.09615788639217526,False,5,True,Returning,1,North
782,783,54,Male,City,Clothing,2024-02-22,752.4780204675501,Credit Card,4,0.23196813172744546,False,5,False,New,2,West
783,784,38,Female,Rural,Electronics,2024-02-23,909.1462038133196,Credit Card,2,0.12290929351128732,False,3,False,Returning,4,North
784,785,31,Male,City,Clothing,2024-02-24,761.1281679522815,Credit Card,4,0.45742107492582734,False,2,True,Returning,1,West
785,786,19,Female,Suburb,Home Appliances,2024-02-25,601.1837529303989,Debit Card,8,0.16770340674817347,True,4,False,Returning,2,North
786,787,28,Female,Rural,Home Appliances,2024-02-26,657.5914096575949,Debit Card,8,0.47613200726668614,False,3,False,New,6,South
787,788,56,Male,Suburb,Home Appliances,2024-02-27,890.2366447006099,Cash,9,0.2665276450473556,False,1,False,Returning,2,West
788,789,55,Male,Rural,Electronics,2024-02-28,583.0186869668211,Credit Card,5,0.31577218933808016,False,5,False,New,6,East
789,790,51,Female,City,Clothing,2024-02-29,636.0674110851036,Debit Card,7,0.2714702222446639,False,2,False,Returning,7,North
790,791,55,Male,Rural,Home Appliances,2024-03-01,164.91194884356457,Credit Card,3,0.06469030848335044,True,3,False,New,2,South
791,792,51,Male,Suburb,Clothing,2024-03-02,479.18200791494166,Debit Card,4,0.18791060950397048,False,1,False,Returning,4,East
792,793,35,Male,City,Clothing,2024-03-03,719.233140838518,Credit Card,9,0.049573056138811966,False,3,False,Returning,1,South
793,794,47,Male,Rural,Home Appliances,2024-03-04,278.23327133320174,Debit Card,1,0.31147702209169087,True,3,False,Returning,7,North
794,795,32,Male,Rural,Home Appliances,2024-03-05,210.23163871928958,Cash,2,0.22343709760021946,False,4,False,New,4,West
795,796,44,Female,Rural,Clothing,2024-03-06,320.6885401421714,Cash,5,0.3889924857854684,False,4,False,New,3,South
796,797,51,Female,Suburb,Home Appliances,2024-03-07,249.08562171290512,Credit Card,3,0.11023524049968492,False,3,False,New,6,West
797,798,55,Male,Suburb,Clothing,2024-03-08,222.7635106660319,Debit Card,2,0.08228302921466746,False,1,True,New,1,West
798,799,50,Male,Rural,Clothing,2024-03-09,430.6023344394061,Debit Card,1,0.2031661154818839,False,2,False,Returning,4,South
799,800,41,Male,City,Home Appliances,2024-03-10,908.7601287446987,Credit Card,3,0.46329269160919057,False,2,True,New,1,South
800,801,32,Female,City,Electronics,2024-03-11,511.9890502713311,Debit Card,1,0.3552109075062059,False,5,True,Returning,3,South
801,802,47,Male,Suburb,Home Appliances,2024-03-12,196.0411770071698,Credit Card,1,0.20946181239645933,False,5,True,New,5,West
802,803,59,Female,City,Electronics,2024-03-13,86.20195268706533,Debit Card,1,0.2586360848771553,False,2,False,Returning,6,East
803,804,34,Female,Suburb,Clothing,2024-03-14,699.194583686546,Credit Card,8,0.04210650558854917,False,3,True,Returning,6,North
804,805,22,Female,Rural,Clothing,2024-03-15,388.97077679202397,Debit Card,3,0.49228794818805655,False,3,False,New,2,East
805,806,46,Male,Suburb,Electronics,2024-03-16,823.6126371195056,Credit Card,1,0.33320365234745947,False,4,False,Returning,6,West
806,807,21,Female,Suburb,Clothing,2024-03-17,662.9156609543625,Debit Card,7,0.14270203423171124,False,4,False,New,6,South
807,808,27,Male,Rural,Electronics,2024-03-18,798.2790360359548,Cash,3,0.29290419710762217,False,5,False,New,4,South
808,809,34,Female,City,Electronics,2024-03-19,279.22657902426425,Debit Card,8,0.05474118303449699,False,2,False,Returning,7,North
809,810,27,Male,Suburb,Clothing,2024-03-20,695.4353332364475,Credit Card,4,0.4829183344037918,True,3,False,Returning,6,North
810,811,34,Female,Suburb,Electronics,2024-03-21,271.4213648467816,Cash,4,0.08739249394168297,False,2,False,Returning,6,East
811,812,37,Male,Rural,Home Appliances,2024-03-22,939.6777946557887,Debit Card,5,0.3240151590276071,False,1,False,Returning,3,East
812,813,41,Female,City,Home Appliances,2024-03-23,640.0105387180406,Cash,6,0.12272723126946522,False,2,False,Returning,7,North
813,814,22,Male,Suburb,Clothing,2024-03-24,331.26668217358866,Debit Card,7,0.3587806913242679,True,1,False,Returning,3,West
814,815,51,Male,Rural,Clothing,2024-03-25,276.81674366934993,Cash,4,0.38841068362014053,False,4,False,Returning,1,East
815,816,23,Male,Suburb,Electronics,2024-03-26,199.01731922092708,Credit Card,8,0.3367098644557163,False,4,True,Returning,1,South
816,817,19,Male,Rural,Electronics,2024-03-27,697.6945493047905,Debit Card,6,0.30724973012759627,False,5,False,New,6,South
817,818,30,Female,City,Electronics,2024-03-28,226.52845686794802,Debit Card,1,0.44623454697600584,False,2,False,New,6,West
818,819,60,Female,City,Electronics,2024-03-29,599.3502332682142,Credit Card,1,0.03931335549487902,False,2,False,Returning,2,North
819,820,60,Male,City,Home Appliances,2024-03-30,271.9886766561038,Cash,9,0.1654573828900976,True,1,False,Returning,1,East
820,821,28,Female,City,Home Appliances,2024-03-31,665.3492553459299,Credit Card,6,0.12414373981542298,False,4,False,New,4,South
821,822,64,Male,Suburb,Clothing,2024-04-01,816.7903312551338,Credit Card,8,0.4940069810327108,False,1,False,Returning,6,North
822,823,40,Male,Suburb,Electronics,2024-04-02,780.2449907132067,Cash,7,0.19469488983343675,False,4,True,New,4,East
823,824,33,Female,City,Electronics,2024-04-03,763.2428176214739,Credit Card,6,0.36630634962019937,False,1,True,Returning,6,West
824,825,48,Male,City,Clothing,2024-04-04,195.84518163532954,Debit Card,4,0.3423625819405023,False,4,True,New,4,South
825,826,28,Male,City,Electronics,2024-04-05,97.50109751467352,Debit Card,7,0.10604061873868886,False,1,False,Returning,5,West
826,827,33,Female,Suburb,Electronics,2024-04-06,701.9593402025117,Debit Card,9,0.11949884010577566,False,4,False,Returning,4,West
827,828,25,Male,City,Electronics,2024-04-07,374.6637416564078,Credit Card,7,0.14064228177651705,False,1,False,New,7,West
828,829,21,Male,City,Electronics,2024-04-08,438.02276413931384,Debit Card,1,0.2055636391296896,False,2,False,Returning,1,East
829,830,57,Male,City,Electronics,2024-04-09,40.83760186545715,Debit Card,9,0.1171625328252634,False,5,False,Returning,6,West
830,831,21,Male,Rural,Clothing,2024-04-10,266.9806847822987,Debit Card,4,0.009825741373423902,False,1,False,New,1,East
831,832,42,Female,City,Electronics,2024-04-11,43.33963983571938,Debit Card,3,0.43969652840359774,True,5,False,New,7,East
832,833,20,Female,Rural,Clothing,2024-04-12,880.3939148752352,Debit Card,4,0.48280491569044204,False,2,False,New,7,West
833,834,49,Female,Rural,Electronics,2024-04-13,250.96271638634516,Debit Card,4,0.17078519351578397,False,2,False,Returning,4,West
834,835,20,Male,City,Home Appliances,2024-04-14,561.763797877278,Credit Card,2,0.16925343971273643,False,4,True,Returning,3,North
835,836,44,Male,Rural,Home Appliances,2024-04-15,48.58952745451911,Debit Card,1,0.0035459063871854934,False,5,False,New,3,South
836,837,46,Female,City,Home Appliances,2024-04-16,670.1789173926015,Debit Card,1,0.340125344165187,False,3,False,Returning,7,North
837,838,49,Male,Suburb,Home Appliances,2024-04-17,329.7970722965529,Cash,8,0.4127199478743144,True,4,True,New,3,South
838,839,36,Male,Suburb,Clothing,2024-04-18,898.9399950880892,Credit Card,2,0.07330415018000158,False,5,False,Returning,6,South
839,840,38,Male,Suburb,Clothing,2024-04-19,889.2370070446955,Credit Card,5,0.07983317468357537,False,1,False,New,2,North
840,841,22,Male,Suburb,Electronics,2024-04-20,332.0377121781303,Credit Card,4,0.3950416249857189,False,1,False,Returning,5,North
841,842,35,Female,Rural,Home Appliances,2024-04-21,901.9512867335632,Credit Card,8,0.30814537417707233,True,2,True,Returning,4,South
842,843,45,Female,City,Clothing,2024-04-22,996.196096763791,Debit Card,2,0.022430278813858506,False,3,False,Returning,2,South
843,844,59,Female,City,Electronics,2024-04-23,827.1615074827085,Debit Card,9,0.31127349523114084,False,1,False,Returning,3,South
844,845,39,Male,City,Electronics,2024-04-24,846.4226342776767,Cash,7,0.15445886142188303,False,5,True,Returning,4,East
845,846,38,Female,Suburb,Clothing,2024-04-25,256.518648747999,Cash,7,0.18436257773542297,False,5,False,New,2,South
846,847,23,Female,Suburb,Home Appliances,2024-04-26,580.9353748691788,Credit Card,1,0.3848657091484401,False,1,True,Returning,1,West
847,848,18,Male,City,Electronics,2024-04-27,76.58335482769418,Cash,2,0.4054675963363053,False,5,True,Returning,3,West
848,849,22,Male,Suburb,Home Appliances,2024-04-28,103.96875745345301,Cash,4,0.20017831341991532,False,5,True,Returning,2,West
849,850,58,Female,City,Home Appliances,2024-04-29,998.9036859129577,Credit Card,4,0.4735764680031774,False,2,True,Returning,6,North
850,851,29,Female,City,Home Appliances,2024-04-30,333.3728569316518,Credit Card,3,0.20323135897603611,False,3,False,Returning,1,North
851,852,43,Female,City,Electronics,2024-05-01,750.7020729283579,Cash,7,0.38591801761505495,False,2,True,Returning,3,North
852,853,63,Female,City,Home Appliances,2024-05-02,808.5984024965483,Debit Card,8,0.24193863228212953,False,3,False,New,5,South
853,854,51,Male,City,Electronics,2024-05-03,859.4430382971569,Cash,2,0.448766163261042,False,5,False,Returning,7,West
854,855,31,Female,City,Home Appliances,2024-05-04,997.652014428135,Cash,4,0.4538806218250893,False,3,False,Returning,3,South
855,856,43,Female,City,Electronics,2024-05-05,249.08152040429917,Debit Card,3,0.04370840393554193,False,5,False,Returning,6,East
856,857,62,Male,Suburb,Home Appliances,2024-05-06,49.94731859110271,Debit Card,2,0.46824666565511286,False,5,False,Returning,5,East
857,858,44,Female,City,Clothing,2024-05-07,417.0796028146401,Credit Card,6,0.41276742076020784,False,2,False,Returning,5,North
858,859,26,Male,City,Home Appliances,2024-05-08,138.77986313065747,Credit Card,4,0.39565535715633343,False,2,True,New,5,East
859,860,43,Male,Suburb,Home Appliances,2024-05-09,32.20163027043458,Cash,6,0.10045566984276122,False,4,False,Returning,4,West
860,861,64,Male,Suburb,Electronics,2024-05-10,366.82255887007125,Debit Card,2,0.40255960437733246,True,1,False,Returning,4,East
861,862,39,Female,Suburb,Electronics,2024-05-11,785.9008685644841,Credit Card,4,0.4250663673425184,False,4,False,Returning,7,North
862,863,64,Female,City,Home Appliances,2024-05-12,570.5188843128202,Cash,6,0.14457516722707547,False,4,True,New,5,South
863,864,47,Male,Rural,Clothing,2024-05-13,319.6502093182505,Debit Card,5,0.47613003918116187,False,3,False,New,7,East
864,865,60,Female,Rural,Clothing,2024-05-14,657.7985854377926,Cash,3,0.024930073199582126,False,5,False,New,1,West
865,866,34,Female,Suburb,Electronics,2024-05-15,239.6979985057226,Credit Card,8,0.07495462662356983,False,5,False,Returning,5,West
866,867,43,Male,Rural,Clothing,2024-05-16,24.237631611364172,Credit Card,7,0.26879056902575715,False,5,False,Returning,2,West
867,868,53,Male,Suburb,Home Appliances,2024-05-17,766.7098525720631,Debit Card,3,0.28789623556115485,True,1,True,New,5,South
868,869,18,Female,City,Electronics,2024-05-18,627.505654015369,Cash,6,0.3225750416504517,False,3,False,Returning,4,West
869,870,25,Male,Rural,Home Appliances,2024-05-19,764.6795982559504,Debit Card,4,0.008484564657733229,False,3,True,Returning,4,North
870,871,52,Female,City,Electronics,2024-05-20,48.54863652078895,Credit Card,5,0.48018338731106514,False,5,True,Returning,2,North
871,872,32,Female,Rural,Electronics,2024-05-21,838.7484315523457,Credit Card,5,0.022294046367071996,False,4,False,New,2,West
872,873,64,Female,City,Electronics,2024-05-22,623.3309380359403,Cash,7,0.07153097636170119,False,1,True,Returning,3,East
873,874,39,Female,Rural,Electronics,2024-05-23,567.7613972055137,Cash,5,0.00700725876302849,False,4,True,New,1,West
874,875,31,Male,City,Clothing,2024-05-24,628.3679076333863,Cash,3,0.28342921664704734,False,2,True,Returning,1,North
875,876,43,Male,City,Home Appliances,2024-05-25,865.7889143996805,Debit Card,5,0.4661334419604861,False,3,False,New,1,North
876,877,45,Male,Rural,Home Appliances,2024-05-26,591.067141493318,Cash,7,0.3329735830402321,False,3,False,Returning,6,North
877,878,40,Male,City,Home Appliances,2024-05-27,585.1408760892975,Cash,5,0.41132873424021366,True,4,False,Returning,4,East
878,879,31,Female,City,Electronics,2024-05-28,990.7723654951081,Credit Card,5,0.006640601729290041,False,1,False,New,1,East
879,880,41,Female,City,Clothing,2024-05-29,759.1628653978823,Credit Card,9,0.27100764923986304,False,3,True,New,3,East
880,881,19,Male,Rural,Home Appliances,2024-05-30,447.8708673966239,Cash,3,0.22978148875276094,False,4,False,Returning,3,North
881,882,62,Female,Rural,Clothing,2024-05-31,710.3230300325985,Cash,6,0.24948397211039652,True,1,False,Returning,1,South
882,883,43,Female,City,Electronics,2024-06-01,395.3381669748706,Credit Card,1,0.03610659266759397,False,4,False,Returning,2,West
